year,type,province,brand,model,fuel_type,mass,power,sales,weighted_Avg_Price,market_share,market_size_x,market_size_y
2022,国产新能源乘用车,山东省,雷丁,雷丁芒果,纯电动,1221.035758323058,25.166461159062884,1622.0,0.0,4.149647882126857e-05,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山东省,领克,领克01,插电式混合动力,2286.868686868687,123.55555555555556,99.0,0.0,2.532769052592841e-06,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山东省,领克,领克05,插电式混合动力,2273.0,132.0,32.0,0.0,8.186728250805143e-07,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山东省,领克,领克06,插电式混合动力,2070.0,130.0,209.0,0.0,5.346956888807109e-06,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山东省,领克,领克09,插电式混合动力,2945.8254716981132,187.0,636.0,0.0,1.627112239847522e-05,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山东省,飞凡,飞凡ER6,纯电动,2069.304932735426,135.0,223.0,0.0,5.705126249779834e-06,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山东省,飞凡,飞凡R7,纯电动,2713.6153846153848,186.53846153846155,52.0,0.0,1.3303433407558357e-06,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山东省,马自达,马自达CX-30,纯电动,2247.0,160.0,55.0,0.0,1.407093918107134e-06,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山东省,魏派,摩卡,插电式混合动力,2614.1455696202534,115.0,158.0,0.0,4.042197073835039e-06,39087653.84615385,3908.765384615385
2022,国产新能源乘用车,山西省,smart,smart精灵#1,纯电动,2184.9397590361446,193.85542168674698,83.0,0.0,6.198744739827941e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,东风,景逸S50,纯电动,2033.0,120.0,211.0,0.0,1.5758254700044527e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,东风,菱智,纯电动,2576.4102564102564,90.0,78.0,0.0,5.825326382006981e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,丰田,一汽丰田bZ4X,纯电动,2542.2727272727275,86.36363636363636,22.0,0.0,1.6430407744122254e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,丰田,丰田C-HR,纯电动,2220.0,150.0,11.0,0.0,8.215203872061127e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,丰田,卡罗拉双擎E+,插电式混合动力,1975.0,73.0,16.0,0.0,1.1949387450270731e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,丰田,威兰达,插电式混合动力,2470.714285714286,132.0,63.0,0.0,4.7050713085441e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,丰田,广汽丰田bZ4X,纯电动,2511.9736842105262,111.3157894736842,38.0,0.0,2.8379795194392985e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,丰田,雷凌双擎E+,插电式混合动力,1975.0,73.0,17.0,0.0,1.269622416591265e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,云度,云度π1,纯电动,1755.0,55.0,28.0,0.0,2.091142803797378e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,云度,云度π3,纯电动,1815.0,90.0,3.0,0.0,2.240510146925762e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,五菱,五菱荣光,纯电动,2350.0,60.0,3.0,0.0,2.240510146925762e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,传祺,传祺GS4,插电式混合动力,2135.0,110.0,2.0,0.0,1.4936734312838414e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,凌宝,凌宝BOX,纯电动,1211.2593516209477,31.72069825436409,401.0,0.0,2.9948152297241016e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,凯翼,炫界,纯电动,1995.0,120.0,3.0,0.0,2.240510146925762e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,凯迪拉克,LYRIQ锐歌,纯电动,3003.5833333333335,246.66666666666666,12.0,0.0,8.962040587703048e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,北汽制造,元宝,纯电动,1012.5606936416185,20.0,173.0,0.0,1.2920275180605228e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,北汽绅宝,北京X7,插电式混合动力,2325.0,124.0,2.0,0.0,1.4936734312838414e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,合创,合创Z03,纯电动,2158.901098901099,139.67032967032966,182.0,0.0,1.3592428224682955e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,吉利,嘉际,插电式混合动力,2371.0,130.0,14.0,0.0,1.045571401898689e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,吉利,帝豪L,插电式混合动力,1997.0,133.0,157.0,0.0,1.1725336435578155e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,吉利,星越L,插电式混合动力,2490.0,110.0,14.0,0.0,1.045571401898689e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,吉利,缤越,插电式混合动力,1927.0,130.0,30.0,0.0,2.240510146925762e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,名爵,名爵6,插电式混合动力,1960.0,124.0,1.0,0.0,7.468367156419207e-08,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,启辰,启辰D60,纯电动,1907.5591098748262,120.0,719.0,0.0,5.3697559854654096e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,启辰,启辰T60,纯电动,2010.0,120.0,21.0,0.0,1.5683571028480334e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,哈弗,哈弗H6,插电式混合动力,2268.75,113.0,48.0,0.0,3.584816235081219e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,哪吒,哪吒S,纯电动,2395.0,170.0,26.0,0.0,1.9417754606689935e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,哪吒,哪吒U,纯电动,2040.449848024316,121.35258358662614,1316.0,0.0,9.828371177847676e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,哪吒,哪吒V,纯电动,1519.0338885697875,58.541068351522114,1741.0,0.0,0.00013002427219325837,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,大众,大众ID.3,纯电动,2220.0,125.0,236.0,0.0,1.7625346489149328e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,大众,帕萨特,插电式混合动力,2209.960707269155,110.0,509.0,0.0,3.801398882617376e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,大众,迈腾,插电式混合动力,2210.0,110.0,376.0,0.0,2.8081060508136215e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,大众,途观L,插电式混合动力,2340.0,110.0,189.0,0.0,1.41152139256323e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,大运,远志M1,纯电动,2535.0,145.0,276.0,0.0,2.061269335171701e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,天际,天际ME5,增程式混合动力,2350.0,72.0,21.0,0.0,1.5683571028480334e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奇瑞,QQ冰淇淋,纯电动,1043.0,20.0,2714.0,0.0,0.00020269148462521725,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奇瑞,瑞虎8,插电式混合动力,2323.0,115.0,59.0,0.0,4.406336622287332e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奔腾,奔腾NAT,纯电动,2075.0,100.08888888888889,225.0,0.0,1.6803826101943215e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奔驰,奔驰C级,插电式混合动力,2655.0,150.0,10.0,0.0,7.468367156419206e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奔驰,奔驰EQE,纯电动,2880.0,215.0,15.0,0.0,1.120255073462881e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奔驰,奔驰E级,插电式混合动力,2750.0,155.0,287.0,0.0,2.143421373892312e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奥迪,奥迪A6L,插电式混合动力,2645.0,185.0,106.0,0.0,7.91646918580436e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奥迪,奥迪Q2L,纯电动,2090.0,100.0,9.0,0.0,6.721530440777285e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奥迪,奥迪Q4 e-tron,纯电动,2653.3333333333335,138.33333333333334,24.0,0.0,1.7924081175406096e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,奥迪,奥迪e-tron,纯电动,3120.0,115.0,5.0,0.0,3.734183578209603e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,威马,威马EX5,纯电动,2136.566037735849,160.0,53.0,0.0,3.95823459290218e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,威马,威马W6,纯电动,2191.05,160.0,60.0,0.0,4.481020293851524e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,宝马,宝马5系,插电式混合动力,2540.0,150.0,362.0,0.0,2.7035489106237527e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,宝马,宝马X3,纯电动,2725.0,210.0,209.0,0.0,1.560888735691614e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,宝马,宝马i3,纯电动,2530.0,250.0,123.0,0.0,9.186091602395624e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,富康,富康ES600,纯电动,1962.0,110.0,1.0,0.0,7.468367156419207e-08,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,小虎,小虎FEV,纯电动,1078.5576923076924,33.65384615384615,104.0,0.0,7.767101842675974e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,小鹏,小鹏G3,纯电动,2077.3853211009173,145.0,109.0,0.0,8.140520200496935e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,小鹏,小鹏G9,纯电动,2715.5555555555557,213.7037037037037,27.0,0.0,2.0164591322331857e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,小鹏,小鹏P5,纯电动,2102.298578199052,155.0,211.0,0.0,1.5758254700044527e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,小鹏,小鹏P7,纯电动,2319.8333333333335,194.55238095238096,210.0,0.0,1.5683571028480335e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,岚图,岚图FREE,增程式混合动力,2665.0,82.0,16.0,0.0,1.1949387450270731e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,岚图,岚图FREE,纯电动,2670.0,255.0,4.0,0.0,2.987346862567683e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,广汽,绎乐,纯电动,2090.0,135.0,51.0,0.0,3.8088672497737953e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,思皓,思皓E40X,纯电动,2065.0,110.0,5.0,0.0,3.734183578209603e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,思皓,思皓E50A,纯电动,2025.0,142.0,142.0,0.0,1.0605081362115273e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,捷途,捷途大圣,插电式混合动力,2195.0,115.0,2.0,0.0,1.4936734312838414e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,智己,智己L7,纯电动,2735.0,175.0,10.0,0.0,7.468367156419206e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,朋克,朋克多多,纯电动,1061.6299559471365,29.0,227.0,0.0,1.69531934450716e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,朋克,朋克美美,纯电动,900.0,20.0,28.0,0.0,2.091142803797378e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,本田,本田CR-V,插电式混合动力,2398.0,107.0,471.0,0.0,3.5176009306734464e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,本田,本田e:NS1,纯电动,2108.0,146.5,96.0,0.0,7.169632470162438e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,本田,皓影,插电式混合动力,2415.0,107.0,118.0,0.0,8.812673244574664e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,极氪,极氪001,纯电动,2789.9867021276596,200.0,752.0,0.0,5.616212101627243e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,林肯,冒险家,插电式混合动力,2416.0,125.0,4.0,0.0,2.987346862567683e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,枫叶,枫叶60s,纯电动,1950.0,100.0,91.0,0.0,6.796214112341478e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,枫叶,枫叶80V,纯电动,2184.25,100.0,184.0,0.0,1.3741795567811339e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,枫叶,睿蓝9,纯电动,2395.0,150.0,6.0,0.0,4.481020293851524e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,标致,标致4008,插电式混合动力,2303.0,147.0,1.0,0.0,7.468367156419207e-08,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,欧拉,欧拉好猫,纯电动,1862.5476992143658,107.28619528619528,891.0,0.0,6.654315136369513e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,欧拉,欧拉芭蕾猫,纯电动,2140.4545454545455,126.0,77.0,0.0,5.750642710442789e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,欧拉,欧拉闪电猫,纯电动,2348.866666666667,150.0,75.0,0.0,5.601275367314404e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,比亚迪,护卫舰07,插电式混合动力,2422.0,102.0,14.0,0.0,1.045571401898689e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,比亚迪,比亚迪D1,纯电动,2015.0,100.0,131.0,0.0,9.78356097490916e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,比亚迪,驱逐舰05,插电式混合动力,1933.9482200647249,81.0,927.0,0.0,6.923176354000604e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,江淮,瑞风E3,纯电动,2835.0,150.0,6.0,0.0,4.481020293851524e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,沃尔沃,沃尔沃C40,纯电动,2507.5,165.0,4.0,0.0,2.987346862567683e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,沃尔沃,沃尔沃S90,插电式混合动力,2620.0,252.54545454545453,44.0,0.0,3.286081548824451e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,沃尔沃,沃尔沃XC40,纯电动,2480.0,170.0,10.0,0.0,7.468367156419206e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,沃尔沃,沃尔沃XC60,插电式混合动力,2660.0,252.8780487804878,41.0,0.0,3.0620305341318746e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,海马,海马7X,纯电动,2445.0,150.0,1.0,0.0,7.468367156419207e-08,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,爱驰,爱驰U5,纯电动,2155.0,150.0,17.0,0.0,1.269622416591265e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,爱驰,爱驰U6,纯电动,2195.0,160.0,1.0,0.0,7.468367156419207e-08,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,理想,理想L8,增程式混合动力,3080.0,113.0,271.0,0.0,2.023927499389605e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,理想,理想L9,增程式混合动力,3120.0,113.0,583.0,0.0,4.3540580521923975e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,理想,理想ONE,增程式混合动力,2825.0,96.0,1740.0,0.0,0.00012994958852169419,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,电动屋,YOUNG光小新,纯电动,1390.9128630705395,35.0,241.0,0.0,1.7998764846970287e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,百智,百智大熊,纯电动,1056.5075376884422,29.0,199.0,0.0,1.486205064127422e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,福特,锐际,插电式混合动力,2194.0,125.0,2.0,0.0,1.4936734312838414e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,红旗,红旗E-HS9,纯电动,3133.7051282051284,160.0,78.0,0.0,5.825326382006981e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,红旗,红旗E-QM5,纯电动,2269.1988950276245,118.67403314917127,362.0,0.0,2.7035489106237527e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,腾势,腾势D9,插电式混合动力,3162.9896907216494,102.0,97.0,0.0,7.24431614172663e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,腾势,腾势X,插电式混合动力,2995.0,141.0,16.0,0.0,1.1949387450270731e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,荣威,荣威Ei5,纯电动,2002.0,122.5,12.0,0.0,8.962040587703048e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,荣威,荣威RX5,插电式混合动力,2255.12,134.64,25.0,0.0,1.8670917891048015e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,荣威,荣威iMAX8,纯电动,2929.0,180.0,6.0,0.0,4.481020293851524e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,蔚来,蔚来EC6,纯电动,2758.5435897435896,160.0,195.0,0.0,1.4563315955017452e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,蔚来,蔚来ES6,纯电动,2805.754527162978,160.0,497.0,0.0,3.7117784767403456e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,蔚来,蔚来ES7,纯电动,2850.0,180.0,115.0,0.0,8.588622229882087e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,蔚来,蔚来ES8,纯电动,3099.0,160.0,130.0,0.0,9.708877303344968e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,蔚来,蔚来ET5,纯电动,2690.0,150.0,47.0,0.0,3.510132563517027e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,蔚来,蔚来ET7,纯电动,2900.0,180.0,191.0,0.0,1.4264581268760685e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,赛力斯,问界M5,增程式混合动力,2702.0833333333335,92.0,276.0,0.0,2.061269335171701e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,起亚,起亚K3,纯电动,2040.0,135.0,231.0,0.0,1.7251928131328365e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,野马,斯派卡,纯电动,2290.0,70.0,1.0,0.0,7.468367156419207e-08,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,长安,逸动,纯电动,1998.3684210526317,111.74736842105263,475.0,0.0,3.547474399299123e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,长安,长安UNI-K,插电式混合动力,2450.0,125.0,252.0,0.0,1.88202852341764e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,问界,问界M5,增程式混合动力,2679.92816091954,92.0,348.0,0.0,2.598991770433884e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,问界,问界M5,纯电动,2665.2,183.2,50.0,0.0,3.734183578209603e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,问界,问界M7,增程式混合动力,2856.8551236749117,92.0,283.0,0.0,2.1135479052666354e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,雪佛兰,畅巡,纯电动,2080.0,130.0,65.0,0.0,4.854438651672484e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,零跑,零跑C01,纯电动,2467.0377358490564,200.0,53.0,0.0,3.95823459290218e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,零跑,零跑C11,纯电动,2464.500693481276,200.0,721.0,0.0,5.384692719778248e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,零跑,零跑T03,纯电动,1480.4541832669322,71.39442231075697,1255.0,0.0,9.372800781306104e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,雷丁,雷丁芒果,纯电动,1220.0,25.0,177.0,0.0,1.3219009866861995e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,领克,领克01,插电式混合动力,2303.076923076923,118.46153846153847,26.0,0.0,1.9417754606689935e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,领克,领克05,插电式混合动力,2273.0,132.0,5.0,0.0,3.734183578209603e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,领克,领克06,插电式混合动力,2070.0,130.0,92.0,0.0,6.8708977839056695e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,领克,领克09,插电式混合动力,2950.719178082192,187.0,146.0,0.0,1.0903816048372042e-05,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,飞凡,飞凡ER6,纯电动,2075.5405405405404,135.0,37.0,0.0,2.7632958478751063e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,飞凡,飞凡R7,纯电动,2743.1666666666665,158.33333333333334,12.0,0.0,8.962040587703048e-07,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,马自达,马自达CX-30,纯电动,2247.0,160.0,1.0,0.0,7.468367156419207e-08,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,山西省,魏派,摩卡,插电式混合动力,2626.176470588235,115.0,34.0,0.0,2.53924483318253e-06,13389807.69230769,1338.980769230769
2022,国产新能源乘用车,广东省,smart,smart精灵#1,纯电动,2192.7357032457494,190.1468315301391,647.0,0.0,1.329087921117502e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,东风,景逸S50,纯电动,2036.489766777725,120.0,2101.0,0.0,4.315940838126541e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,东风,菱智,纯电动,2585.5841924398624,90.0,291.0,0.0,5.977814297452753e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,丰田,一汽丰田bZ4X,纯电动,2527.876712328767,98.21917808219177,146.0,0.0,2.999178307313065e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,丰田,丰田C-HR,纯电动,2220.0,150.0,80.0,0.0,1.6433853738701726e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,丰田,卡罗拉双擎E+,插电式混合动力,1975.0,73.0,793.0,0.0,1.6290057518488085e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,丰田,威兰达,插电式混合动力,2455.852534562212,132.0,651.0,0.0,1.3373048479868529e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,丰田,广汽丰田bZ4X,纯电动,2499.3020304568527,121.751269035533,394.0,0.0,8.093672966310599e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,丰田,雷凌双擎E+,插电式混合动力,1975.0,73.0,93.0,0.0,1.910435497124076e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,云度,云度π1,纯电动,1756.7142857142858,57.0,35.0,0.0,7.189811010682005e-07,48680000.0,4868.0
2022,国产新能源乘用车,广东省,五菱,五菱荣光,纯电动,2350.0,60.0,2301.0,0.0,4.726787181594084e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,传祺,传祺GS4,插电式混合动力,2135.0,110.0,320.0,0.0,6.5735414954806905e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,凌宝,凌宝BOX,纯电动,1255.9847036328872,34.05353728489484,523.0,0.0,1.0743631881676252e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,凯翼,炫界,纯电动,1995.0,120.0,150.0,0.0,3.0813475760065737e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,凯迪拉克,LYRIQ锐歌,纯电动,3000.5645933014353,251.17224880382776,209.0,0.0,4.293344289235826e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,北汽制造,元宝,纯电动,1034.7777777777778,20.0,9.0,0.0,1.848808545603944e-07,48680000.0,4868.0
2022,国产新能源乘用车,广东省,北汽绅宝,北京X7,插电式混合动力,2325.0,124.0,11.0,0.0,2.2596548890714872e-07,48680000.0,4868.0
2022,国产新能源乘用车,广东省,合创,合创Z03,纯电动,2158.5764390344543,141.39055085619972,4847.0,0.0,9.956861133935908e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,吉利,嘉际,插电式混合动力,2371.0,130.0,173.0,0.0,3.553820870994248e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,吉利,帝豪L,插电式混合动力,1997.0,133.0,1676.0,0.0,3.4428923582580114e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,吉利,星越L,插电式混合动力,2490.0,110.0,93.0,0.0,1.910435497124076e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,吉利,缤越,插电式混合动力,1927.0,130.0,117.0,0.0,2.4034511092851273e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,名爵,名爵6,插电式混合动力,1957.75,124.0,40.0,0.0,8.216926869350863e-07,48680000.0,4868.0
2022,国产新能源乘用车,广东省,启辰,启辰D60,纯电动,1913.3864626954962,120.0,11701.0,0.0,0.00024036565324568612,48680000.0,4868.0
2022,国产新能源乘用车,广东省,启辰,启辰T60,纯电动,2010.0,120.0,37.0,0.0,7.600657354149548e-07,48680000.0,4868.0
2022,国产新能源乘用车,广东省,哈弗,哈弗H6,插电式混合动力,2264.1666666666665,113.0,360.0,0.0,7.395234182415777e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,哪吒,哪吒S,增程式混合动力,2375.0,85.0,129.0,0.0,2.6499589153656533e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,哪吒,哪吒S,纯电动,2430.9493670886077,170.0,158.0,0.0,3.245686113393591e-06,48680000.0,4868.0
2022,国产新能源乘用车,广东省,哪吒,哪吒U,纯电动,2036.36,121.69922480620156,6450.0,0.0,0.00013249794576828268,48680000.0,4868.0
2022,国产新能源乘用车,广东省,哪吒,哪吒V,纯电动,1519.8672834824815,59.420597603518885,6593.0,0.0,0.0001354354971240756,48680000.0,4868.0
2022,国产新能源乘用车,广东省,国金,骏行,纯电动,1835.0,119.96782496782497,777.0,0.0,1.596138044371405e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,大众,大众ID.3,纯电动,2220.0,125.0,1567.0,0.0,3.2189811010682005e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,大众,帕萨特,插电式混合动力,2210.0,110.0,923.0,0.0,1.8960558751027117e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,大众,迈腾,插电式混合动力,2210.0,110.0,598.0,0.0,1.228430566967954e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,大众,途观L,插电式混合动力,2340.0,110.0,627.0,0.0,1.2880032867707478e-05,48680000.0,4868.0
2022,国产新能源乘用车,广东省,大众,高尔夫,纯电动,1990.0,100.0,1.0,0.0,2.0542317173377157e-08,48680000.0,4868.0
2022,国产新能源乘用车,广东省,大运,远志M1,纯电动,2535.0,145.0,89.0,0.0,1.828266228430567e-06,48680000.0,4868.0
