year,type,province,brand,model,fuel_type,mass,power,sales,weighted_Avg_Price,market_size,market_share,nesting_ids,is_electric,shares,nest_total_sales,nest_shares,within_nest_shares,EV_total_sales,EV_share,province_id,brand_id,model_id,product_id,market_id,charging_stations_stock,charging_stations_stock_lag,range,batter_weight,battery_capacity,sum_rival_mass,sum_rival_power,euclidean_mass,euclidean_power,local_mass,local_power,steel_price_index,cost_shifter,sum_rival_range,sum_rival_battery,euclidean_range,euclidean_battery,local_range,local_battery
2022,国产新能源乘用车,海南省,奥迪,奥迪A6L,PHEV,2645.0,185.0,17,54.23500000000001,3950076.923076923,4.30371365698818e-06,1,1,4.30371365698818e-06,30022,0.007600358318241125,0.0005662514156285391,30022,0.007600358318241125,P20,B08,M01,B08M01,P20Y2022,27596,14042,54.0,1984.0,2150.0,526501.7939162169,31865.83204701726,5.500539e+07,943549.4,41,42,123.364897959183,326300.15510203905,71720.25740676984,140109.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,奥迪,奥迪Q2L,BEV,2090.0,100.0,78,24.58,3950076.923076923,1.974645089676929e-05,1,1,1.974645089676929e-05,30022,0.007600358318241125,0.002598094730530944,30022,0.007600358318241125,P20,B08,M02,B08M02,P20Y2022,27596,14042,300.3333333333333,315.0,41.7,527056.7939162169,31950.83204701726,1.8192044e+07,719001.94,124,54,123.364897959183,257832.63673469247,71473.92407343652,142218.19472078176,1.6877242e+07,4.706565e+08,56,49
2022,国产新能源乘用车,海南省,奥迪,奥迪Q4 e-tron,BEV,2643.137254901961,147.2549019607843,102,32.84999999999999,3950076.923076923,2.582228194192908e-05,1,1,2.582228194192908e-05,30022,0.007600358318241125,0.003397508493771234,30022,0.007600358318241125,P20,B08,M07,B08M07,P20Y2022,27596,14042,569.3333333333334,485.0,84.8,526503.656661315,31903.577145056475,2.6236906e+07,1.01838656e+06,109,34,123.364897959183,326070.3577430955,71204.92407343652,142175.09472078178,1.080111e+07,1.5466611e+08,119,153
2022,国产新能源乘用车,海南省,奥迪,奥迪Q5 e-tron,BEV,2805.0,150.0,1,36.70000000000001,3950076.923076923,2.531596268816576e-07,1,1,2.531596268816576e-07,30022,0.007600358318241125,3.330890680167877e-05,30022,0.007600358318241125,P20,B08,M08,B08M08,P20Y2022,27596,14042,505.0,439.6666666666667,76.66666666666667,526341.7939162169,31900.83204701726,1.4010498e+07,268158.0,136,121,123.364897959183,346038.5387755083,71269.25740676984,142183.2280541151,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,奥迪,奥迪e-tron,BEV,3120.0,115.0,5,59.78,3950076.923076923,1.265798134408288e-06,1,1,1.265798134408288e-06,30022,0.007600358318241125,0.0001665445340083938,30022,0.007600358318241125,P20,B08,M09,B08M09,P20Y2022,27596,14042,482.5,683.0,97.0,526026.7939162169,31935.83204701726,1.4934904e+07,274529.4,130,115,123.364897959183,384898.48163265095,71291.75740676984,142162.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,威马,威马EX5,BEV,2134.525674499565,160.0,1149,17.03,3950076.923076923,0.0002908804112870246,1,1,0.0002908804112870246,30022,0.007600358318241125,0.0382719339151289,30022,0.007600358318241125,P20,B72,M01,B72M01,P20Y2022,27596,14042,419.2,396.8,56.6072,527012.2682417174,31890.83204701726,3.419179e+07,292642.1,95,123,123.364897959183,263325.5420258951,71355.05740676985,142203.28752078177,6.6295765e+06,1.4914656e+08,146,153
2022,国产新能源乘用车,海南省,威马,威马W6,BEV,2191.625607779579,160.0,617,20.48,3950076.923076923,0.0001561994897859828,1,1,0.0001561994897859828,30022,0.007600358318241125,0.0205515954966358,30022,0.007600358318241125,P20,B72,M02,B72M02,P20Y2022,27596,14042,548.5714285714286,438.5714285714286,70.948,526955.1683084373,31890.83204701726,1.4524687e+07,494179.56,133,82,123.364897959183,270369.66946846014,71225.68597819841,142188.94672078177,1.080111e+07,1.5466611e+08,119,153
2022,国产新能源乘用车,海南省,宝马,宝马5系,PHEV,2540.0,150.0,153,49.95000000000001,3950076.923076923,3.873342291289361e-05,1,1,3.873342291289361e-05,30022,0.007600358318241125,0.005096262740656852,30022,0.007600358318241125,P20,B09,M01,B09M01,P20Y2022,27596,14042,87.66666666666667,1998.0,2004.833333333333,526606.7939162169,31900.83204701726,1.3639478e+07,458985.03,139,88,123.364897959183,313346.8408163248,71686.59074010317,140255.06138744843,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,宝马,宝马X3,BEV,2725.0,210.0,258,44.325,3950076.923076923,6.531518373546767e-05,1,1,6.531518373546767e-05,30022,0.007600358318241125,0.008593697954833123,30022,0.007600358318241125,P20,B09,M06,B09M06,P20Y2022,27596,14042,315.0,331.0,47.0,526421.7939162169,31840.83204701726,1.5314726e+07,266812.97,130,122,123.364897959183,336169.34693877364,71459.25740676984,142212.89472078177,6.687031e+06,1.4830858e+08,146,153
2022,国产新能源乘用车,海南省,宝马,宝马i3,BEV,2530.0,250.0,147,38.39,3950076.923076923,3.721446515160367e-05,1,1,3.721446515160367e-05,30022,0.007600358318241125,0.004896409299846779,30022,0.007600358318241125,P20,B09,M07,B09M07,P20Y2022,27596,14042,315.0,331.0,47.0,526616.7939162169,31800.83204701726,2.0527392e+07,964098.9,120,41,123.364897959183,312113.19183673296,71459.25740676984,142212.89472078177,6.6295765e+06,1.476211e+08,146,153
2022,国产新能源乘用车,海南省,富康,富康ES600,BEV,1962.0,110.0,6,15.88,3950076.923076923,1.518957761289946e-06,1,1,1.518957761289946e-06,30022,0.007600358318241125,0.0001998534408100726,30022,0.007600358318241125,P20,B101,M01,B101M01,P20Y2022,27596,14042,475.0,523.5714285714286,73.66666666666667,527184.7939162169,31940.83204701726,2.2199318e+07,266905.38,122,122,123.364897959183,242041.92979591704,71299.25740676984,142186.2280541151,6.091563e+06,1.501933e+08,107,153
2022,国产新能源乘用车,海南省,小虎,小虎FEV,BEV,1086.739130434783,33.82608695652174,23,4.84,3950076.923076923,5.822671418278125e-06,1,1,5.822671418278125e-06,30022,0.007600358318241125,0.0007661048564386116,30022,0.007600358318241125,P20,B92,M01,B92M01,P20Y2022,27596,14042,168.0,98.3125,13.9625,528060.0547857821,32017.00596006074,1.3783445e+07,459009.56,137,88,123.364897959183,134065.46193433827,71606.25740676984,142245.93222078177,6.091563e+06,1.501933e+08,107,153
2022,国产新能源乘用车,海南省,小鹏,小鹏G3,BEV,2077.522935779817,145.0,327,18.54,3950076.923076923,8.278319799030205e-05,1,1,8.278319799030205e-05,30022,0.007600358318241125,0.01089201252414896,30022,0.007600358318241125,P20,B11,M01,B11M01,P20Y2022,27596,14042,315.0,331.0,47.0,527069.2709804372,31905.83204701726,1.3615792e+07,449412.06,138,88,123.364897959183,256293.40498033943,71459.25740676984,142212.89472078177,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,小鹏,小鹏G9,BEV,2687.272727272727,226.6666666666667,99,34.19,3950076.923076923,2.50628030612841e-05,1,1,2.50628030612841e-05,30022,0.007600358318241125,0.003297581773366198,30022,0.007600358318241125,P20,B11,M04,B11M04,P20Y2022,27596,14042,642.0,587.8571428571429,92.34285714285714,526459.5211889442,31824.16538035059,1.484637e+07,266812.97,131,122,123.364897959183,331515.12578849535,71132.25740676984,142167.55186363892,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,小鹏,小鹏P5,BEV,2104.349258649094,155.0,607,16.59,3950076.923076923,0.0001536678935171662,1,1,0.0001536678935171662,30022,0.007600358318241125,0.02021850642861901,30022,0.007600358318241125,P20,B11,M03,B11M03,P20Y2022,27596,14042,508.2142857142857,391.9285714285714,61.67857142857143,527042.4446575679,31895.83204701726,1.4893127e+07,326549.53,136,108,123.364897959183,259602.83156372784,71266.04312105555,142198.2161493532,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,小鹏,小鹏P7,BEV,2326.09900990099,195.8495049504951,1010,27.49,3950076.923076923,0.0002556912231504742,1,1,0.0002556912231504742,30022,0.007600358318241125,0.03364199586969556,30022,0.007600358318241125,P20,B11,M02,B11M02,P20Y2022,27596,14042,604.8125,493.75,76.3375,526820.694906316,31854.982542066762,2.1138066e+07,266791.75,123,120,123.364897959183,286958.96699939226,71169.44490676984,142183.55722078177,6.687031e+06,1.4768502e+08,146,153
2022,国产新能源乘用车,海南省,岚图,岚图FREE,PHEV,2665.0,82.0,48,33.025,3950076.923076923,1.215166209031957e-05,1,1,1.215166209031957e-05,30022,0.007600358318241125,0.001598827526480581,30022,0.007600358318241125,P20,B89,M01,B89M01,P20Y2022,27596,14042,264.3,1222.8,1597.903,526481.7939162169,31968.83204701726,1.3741488e+07,276522.62,139,116,123.364897959183,328767.4530612227,71509.95740676984,140661.99172078178,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,岚图,岚图FREE,BEV,2647.352941176471,255.0,17,33.025,3950076.923076923,4.30371365698818e-06,1,1,4.30371365698818e-06,30022,0.007600358318241125,0.0005662514156285391,30022,0.007600358318241125,P20,B89,M01,B89M01,P20Y2022,27596,14042,264.3,1222.8,1597.903,526499.4409750404,31795.83204701726,2.1933404e+07,302914.03,112,122,123.364897959183,326590.4254501783,71509.95740676984,140661.99172078178,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,思皓,思皓E40X,BEV,2065.0,110.0,1,14.295,3950076.923076923,2.531596268816576e-07,1,1,2.531596268816576e-07,30022,0.007600358318241125,3.330890680167877e-05,30022,0.007600358318241125,P20,B30,M04,B30M04,P20Y2022,27596,14042,420.0,393.0,55.0,527081.7939162169,31940.83204701726,3.2421284e+07,358824.25,97,111,123.364897959183,254748.51428571288,71354.25740676984,142204.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,思皓,思皓E50A,BEV,2025.0,142.0,70,16.785,3950076.923076923,1.772117388171603e-05,1,1,1.772117388171603e-05,30022,0.007600358318241125,0.002331623476117514,30022,0.007600358318241125,P20,B30,M05,B30M05,P20Y2022,27596,14042,87.0,1498.0,1780.0,527121.7939162169,31908.83204701726,2.7013996e+07,334716.7,108,106,123.364897959183,249813.91836734556,71687.25740676984,140479.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,智己,智己L7,BEV,2735.0,175.0,4,45.88,3950076.923076923,1.012638507526631e-06,1,1,1.012638507526631e-06,30022,0.007600358318241125,0.0001332356272067151,30022,0.007600358318241125,P20,B103,M01,B103M01,P20Y2022,27596,14042,629.5,465.25,85.3,526411.7939162169,31875.83204701726,1.3677868e+07,404841.16,138,93,123.364897959183,337402.9959183655,71144.75740676984,142174.59472078178,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,朋克,朋克多多,BEV,1071.153846153846,29.0,78,4.18,3950076.923076923,1.974645089676929e-05,1,1,1.974645089676929e-05,30022,0.007600358318241125,0.002598094730530944,30022,0.007600358318241125,P20,B104,M01,B104M01,P20Y2022,27596,14042,164.0,129.75,13.84175,528075.6400700631,32021.83204701726,1.3590156e+07,267966.3,138,122,123.364897959183,132142.7849293556,71610.25740676984,142246.05297078178,2.0079662e+07,4.958184e+08,52,49
2022,国产新能源乘用车,海南省,朋克,朋克美美,BEV,904.4444444444445,21.0,9,4.88,3950076.923076923,2.278436641934918e-06,1,1,2.278436641934918e-06,30022,0.007600358318241125,0.0002997801612151089,30022,0.007600358318241125,P20,B104,M02,B104M02,P20Y2022,27596,14042,166.6666666666667,125.6666666666667,13.47833333333333,528242.3494717724,32029.83204701726,1.9629636e+07,380636.88,128,110,123.364897959183,111576.69659863884,71607.59074010317,142246.41638744844,2.0079662e+07,4.958184e+08,52,49
2022,国产新能源乘用车,海南省,本田,本田CR-V,PHEV,2398.0,107.0,208,22.33,3950076.923076923,5.265720239138479e-05,1,1,5.265720239138479e-05,30022,0.007600358318241125,0.006928252614749184,30022,0.007600358318241125,P20,B53,M06,B53M06,P20Y2022,27596,14042,100.0,1494.0,1680.0,526748.7939162169,31943.83204701726,3.885012e+07,813823.2,77,60,123.364897959183,295829.0253061208,71674.25740676984,140579.89472078177,2.0242156e+07,3.436435e+08,52,49
2022,国产新能源乘用车,海南省,本田,本田e:NS1,BEV,2108.0,140.4,60,19.65,3950076.923076923,1.518957761289946e-05,1,1,1.518957761289946e-05,30022,0.007600358318241125,0.001998534408100726,30022,0.007600358318241125,P20,B53,M14,B53M14,P20Y2022,27596,14042,450.0,373.0,58.36666666666667,527038.7939162169,31910.432047017257,1.3654168e+07,406952.88,139,92,123.364897959183,260053.20489795777,71324.25740676984,142201.5280541151,2.0460232e+07,4.0708685e+08,52,48
2022,国产新能源乘用车,海南省,极氪,极氪001,BEV,2771.083333333333,200.0,600,53.45,3950076.923076923,0.0001518957761289946,1,1,0.0001518957761289946,30022,0.007600358318241125,0.01998534408100726,30022,0.007600358318241125,P20,B90,M01,B90M01,P20Y2022,27596,14042,667.0588235294117,576.7647058823529,99.05882352941177,526375.7105828836,31850.83204701726,1.32000936e+08,3.4922345e+06,9,3,123.364897959183,341854.4126530593,71107.19858324043,142160.83589725237,2.0460232e+07,4.0708685e+08,52,48
2022,国产新能源乘用车,海南省,枫叶,枫叶60s,BEV,1950.0,100.0,59,12.68,3950076.923076923,1.49364179860178e-05,1,1,1.49364179860178e-05,30022,0.007600358318241125,0.001965225501299048,30022,0.007600358318241125,P20,B73,M03,B73M03,P20Y2022,27596,14042,411.0,376.5,52.18,527196.7939162169,31950.83204701726,1.698945e+07,308202.62,135,115,123.364897959183,240561.55102040686,71363.25740676984,142207.71472078178,2.0133726e+07,3.4798227e+08,52,49
2022,国产新能源乘用车,海南省,枫叶,枫叶80V,BEV,2212.520408163266,100.0,196,12.48,3950076.923076923,4.96192868688049e-05,1,1,4.96192868688049e-05,30022,0.007600358318241125,0.006528545733129039,30022,0.007600358318241125,P20,B73,M02,B73M02,P20Y2022,27596,14042,412.4,372.6,52.30666666666667,526934.2735080536,31950.83204701726,1.4128398e+07,358724.94,138,104,123.364897959183,272947.3543856712,71361.85740676985,142207.5880541151,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,欧拉,欧拉好猫,BEV,1894.103633916555,108.5188425302826,1486,14.78,3950076.923076923,0.0003761952055461432,1,1,0.0003761952055461432,30022,0.007600358318241125,0.04949703550729465,30022,0.007600358318241125,P20,B13,M02,B13M02,P20Y2022,27596,14042,436.2307692307692,364.6769230769231,52.34461538461539,527252.6902823003,31942.313204486974,6.0508452e+07,793319.4,36,48,123.364897959183,233665.90152223353,71338.02663753908,142207.55010539715,7.6610645e+06,1.4812595e+08,146,153
2022,国产新能源乘用车,海南省,欧拉,欧拉芭蕾猫,BEV,2136.40625,126.0,64,16.48,3950076.923076923,1.620221612042609e-05,1,1,1.620221612042609e-05,30022,0.007600358318241125,0.002131770035307441,30022,0.007600358318241125,P20,B13,M03,B13M03,P20Y2022,27596,14042,436.4,407.52,54.0,527010.3876662169,31924.83204701726,3.2618612e+07,331378.88,97,114,123.364897959183,263557.5390306108,71337.85740676985,142205.89472078177,1.8989696e+07,1.4392323e+08,66,153
2022,国产新能源乘用车,海南省,欧拉,欧拉闪电猫,BEV,2346.218487394958,150.0,238,23.13,3950076.923076923,6.025199119783451e-05,1,1,6.025199119783451e-05,30022,0.007600358318241125,0.007927519818799546,30022,0.007600358318241125,P20,B13,M04,B13M04,P20Y2022,27596,14042,589.0625,484.78125,72.1075,526800.575428822,31900.83204701726,2.9570376e+07,268800.06,108,123,123.364897959183,289441.0042874277,71185.19490676984,142187.78722078176,1.8352208e+07,4.9248794e+08,56,49
2022,国产新能源乘用车,海南省,比亚迪,比亚迪D1,BEV,2015.0,100.0,5,16.53,3950076.923076923,1.265798134408288e-06,1,1,1.265798134408288e-06,30022,0.007600358318241125,0.0001665445340083938,30022,0.007600358318241125,P20,B74,M02,B74M02,P20Y2022,27596,14042,418.0,383.0,54.0,527131.7939162169,31950.83204701726,1.8388992e+07,299541.4,129,122,123.364897959183,248580.26938775374,71356.25740676984,142205.89472078177,1.8150292e+07,6.4685894e+08,56,41
2022,国产新能源乘用车,海南省,比亚迪,驱逐舰05,PHEV,1944.181494661922,81.0,281,12.98,3950076.923076923,7.11378551537458e-05,1,1,7.11378551537458e-05,30022,0.007600358318241125,0.009359802811271734,30022,0.007600358318241125,P20,B74,M04,B74M04,P20Y2022,27596,14042,73.5,1498.0,1567.5,527202.612421555,31969.83204701726,1.4041629e+07,379654.94,137,99,123.364897959183,239843.7517030999,71700.75740676984,140692.39472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,沃尔沃,沃尔沃C40,BEV,2470.0,170.0,4,31.55,3950076.923076923,1.012638507526631e-06,1,1,1.012638507526631e-06,30022,0.007600358318241125,0.0001332356272067151,30022,0.007600358318241125,P20,B15,M04,B15M04,P20Y2022,27596,14042,619.0,469.2,75.0,526676.7939162169,31880.83204701726,1.4041629e+07,266812.97,137,122,123.364897959183,304711.297959182,71155.25740676984,142184.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,沃尔沃,沃尔沃XC40,BEV,2480.0,170.0,7,31.23,3950076.923076923,1.772117388171603e-06,1,1,1.772117388171603e-06,30022,0.007600358318241125,0.0002331623476117514,30022,0.007600358318241125,P20,B15,M03,B15M03,P20Y2022,27596,14042,619.0,469.2,75.0,526666.7939162169,31880.83204701726,2.2411934e+07,1.5149461e+06,112,20,123.364897959183,305944.94693877385,71155.25740676984,142184.89472078177,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,沃尔沃,沃尔沃XC60,PHEV,2660.0,253.0,15,42.63999999999999,3950076.923076923,3.797394403224864e-06,1,1,3.797394403224864e-06,30022,0.007600358318241125,0.0004996336020251815,30022,0.007600358318241125,P20,B15,M02,B15M02,P20Y2022,27596,14042,533.3333333333334,390.0,66.0,526486.7939162169,31797.83204701726,2.9467604e+07,1.9730708e+06,108,8,123.364897959183,328150.6285714268,71240.92407343652,142193.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,海马,海马7X,BEV,2445.0,150.0,68,14.48,3950076.923076923,1.721485462795272e-05,1,1,1.721485462795272e-05,30022,0.007600358318241125,0.002265005662514156,30022,0.007600358318241125,P20,B55,M03,B55M03,P20Y2022,27596,14042,533.3333333333334,390.0,66.0,526701.7939162169,31900.83204701726,1.3969089e+07,360873.3,139,111,123.364897959183,301627.1755102024,71240.92407343652,142193.89472078177,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,爱驰,爱驰U5,BEV,2155.0,150.0,18,20.84,3950076.923076923,4.556873283869837e-06,1,1,4.556873283869837e-06,30022,0.007600358318241125,0.0005995603224302178,30022,0.007600358318241125,P20,B75,M01,B75M01,P20Y2022,27596,14042,475.8,372.4,61.34,526991.7939162169,31900.83204701726,1.493129e+07,503919.6,136,92,123.364897959183,265851.35510203935,71298.45740676984,142198.55472078177,2.1012484e+07,6.835987e+08,52,41
2022,国产新能源乘用车,海南省,爱驰,爱驰U6,BEV,2195.0,160.0,1,22.89,3950076.923076923,2.531596268816576e-07,1,1,2.531596268816576e-07,30022,0.007600358318241125,3.330890680167877e-05,30022,0.007600358318241125,P20,B75,M02,B75M02,P20Y2022,27596,14042,547.5,386.5,67.85,526951.7939162169,31890.83204701726,1.4578205e+07,343079.38,133,103,123.364897959183,270785.9510204067,71226.75740676984,142192.04472078176,5.813284e+06,1.4971411e+08,108,153
2022,国产新能源乘用车,海南省,理想,理想L8,PHEV,3080.0,113.0,265,36.98,3950076.923076923,6.708730112363926e-05,1,1,6.708730112363926e-05,30022,0.007600358318241125,0.008826860302444874,30022,0.007600358318241125,P20,B76,M02,B76M02,P20Y2022,27596,14042,168.0,1496.0,2470.0,526066.7939162169,31937.83204701726,3.7319212e+07,749236.1,78,53,123.364897959183,379963.8857142836,71606.25740676984,139789.89472078177,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,理想,理想L9,PHEV,3120.0,113.0,444,44.48,3950076.923076923,0.000112402874335456,1,1,0.000112402874335456,30022,0.007600358318241125,0.01478915461994537,30022,0.007600358318241125,P20,B76,M03,B76M03,P20Y2022,27596,14042,175.0,1496.0,2520.0,526026.7939162169,31937.83204701726,3.7872496e+07,1.1058226e+06,77,31,123.364897959183,384898.48163265095,71599.25740676984,139739.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,理想,理想ONE,PHEV,2825.0,96.0,1382,33.8,3950076.923076923,0.0003498666043504508,1,1,0.0003498666043504508,30022,0.007600358318241125,0.04603290919992006,30022,0.007600358318241125,P20,B76,M01,B76M01,P20Y2022,27596,14042,145.2,1199.0,2300.0,526321.7939162169,31954.83204701726,1.3598352e+07,375529.7,139,110,123.364897959183,348505.836734692,71629.05740676985,139959.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,电动屋,YOUNG光小新,BEV,1390.941176470588,35.0,68,7.98,3950076.923076923,1.721485462795272e-05,1,1,1.721485462795272e-05,30022,0.007600358318241125,0.002265005662514156,30022,0.007600358318241125,P20,B105,M01,B105M01,P20Y2022,27596,14042,303.0,236.5,32.755,527755.8527397463,32015.83204701726,1.6429124e+07,561403.0,135,81,123.364897959183,171593.31630252005,71471.25740676984,142227.13972078176,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,百智,百智大熊,BEV,1079.189189189189,29.0,37,4.68,3950076.923076923,9.366906194621332e-06,1,1,9.366906194621332e-06,30022,0.007600358318241125,0.001232429551662114,30022,0.007600358318241125,P20,B111,M01,B111M01,P20Y2022,27596,14042,156.6666666666667,126.6666666666667,13.61733333333333,528067.6047270277,32021.83204701726,1.392611e+07,386197.88,136,109,123.364897959183,133134.06420297772,71617.59074010317,142246.27738744844,1.748892e+07,5.89272e+08,56,49
2022,国产新能源乘用车,海南省,福特,锐际,PHEV,2194.0,125.0,2,19.58,3950076.923076923,5.063192537633153e-07,1,1,5.063192537633153e-07,30022,0.007600358318241125,6.661781360335754e-05,30022,0.007600358318241125,P20,B17,M10,B17M10,P20Y2022,27596,14042,77.0,1497.0,1804.0,526952.7939162169,31925.83204701726,2.8379556e+07,286538.75,112,122,123.364897959183,270662.5861224475,71697.25740676984,140455.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,红旗,红旗E-HS9,BEV,3148.656716417911,160.0,67,64.47999999999999,3950076.923076923,1.696169500107106e-05,1,1,1.696169500107106e-05,30022,0.007600358318241125,0.002231696755712477,30022,0.007600358318241125,P20,B18,M07,B18M07,P20Y2022,27596,14042,675.0,595.0,120.0,525998.1371997991,31890.83204701726,1.3640816e+07,369613.38,139,98,123.364897959183,388433.7145293918,71099.25740676984,142139.89472078177,1.3997073e+07,1.4563805e+08,80,153
2022,国产新能源乘用车,海南省,红旗,红旗E-QM5,BEV,2260.59880239521,126.5868263473054,167,18.13,3950076.923076923,4.227765768923682e-05,1,1,4.227765768923682e-05,30022,0.007600358318241125,0.005562587435880354,30022,0.007600358318241125,P20,B18,M08,B18M08,P20Y2022,27596,14042,480.5454545454546,412.0909090909091,61.85418181818182,526886.1951138218,31924.245220669953,1.7917952e+07,359288.38,129,111,123.364897959183,278878.5405841364,71293.71195222439,142198.0405389636,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,腾势,腾势D9,PHEV,3144.576271186441,102.0,59,49.79,3950076.923076923,1.49364179860178e-05,1,1,1.49364179860178e-05,30022,0.007600358318241125,0.001965225501299048,30022,0.007600358318241125,P20,B19,M03,B19M03,P20Y2022,27596,14042,222.3,1335.7,2087.672,526002.2176450305,31948.83204701726,1.5632424e+07,343557.0,134,113,123.364897959183,387930.33081978344,71551.95740676984,140172.22272078178,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,腾势,腾势X,PHEV,2995.0,141.0,10,32.38,3950076.923076923,2.531596268816576e-06,1,1,2.531596268816576e-06,30022,0.007600358318241125,0.0003330890680167877,30022,0.007600358318241125,P20,B19,M02,B19M02,P20Y2022,27596,14042,300.25,1256.75,1236.5,526151.7939162169,31909.83204701726,1.3589048e+07,437202.88,138,88,123.364897959183,369477.8693877531,71474.00740676984,141023.39472078177,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,荣威,荣威Ei5,BEV,2006.615384615385,130.3846153846154,13,14.68,3950076.923076923,3.291075149461549e-06,1,1,3.291075149461549e-06,30022,0.007600358318241125,0.000433015788421824,30022,0.007600358318241125,P20,B20,M01,B20M01,P20Y2022,27596,14042,422.1428571428572,375.7142857142857,52.18571428571429,527140.1785316016,31920.44743163264,1.4577954e+07,378295.06,138,99,123.364897959183,247545.9021664037,71352.11454962699,142207.70900649606,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,荣威,荣威RX5,PHEV,2229.78125,130.5625,32,12.79,3950076.923076923,8.101108060213044e-06,1,1,8.101108060213044e-06,30022,0.007600358318241125,0.001065885017653721,30022,0.007600358318241125,P20,B20,M04,B20M04,P20Y2022,27596,14042,320.0,357.0,48.0,526917.0126662169,31920.26954701726,1.4888842e+07,278980.47,136,117,123.364897959183,275076.73637754953,71454.25740676984,142211.89472078177,5.681581e+06,1.4880474e+08,110,153
2022,国产新能源乘用车,海南省,荣威,荣威iMAX8,BEV,2929.0,180.0,165,22.08,3950076.923076923,4.17713384354735e-05,1,1,4.17713384354735e-05,30022,0.007600358318241125,0.005495969622276997,30022,0.007600358318241125,P20,B20,M09,B20M09,P20Y2022,27596,14042,533.3333333333334,390.0,66.0,526217.7939162169,31870.83204701726,1.3623661e+07,281802.47,139,117,123.364897959183,361335.786122447,71240.92407343652,142193.89472078177,1.0761074e+07,1.470959e+08,126,153
2022,国产新能源乘用车,海南省,蔚来,蔚来ES6,BEV,2805.488372093023,160.0,645,44.59999999999999,3950076.923076923,0.0001632879593386692,1,1,0.0001632879593386692,30022,0.007600358318241125,0.02148424488708281,30022,0.007600358318241125,P20,B21,M01,B21M01,P20Y2022,27596,14042,475.0,523.5714285714286,73.66666666666667,526341.3055441239,31890.83204701726,4.405627e+07,457481.0,57,88,123.364897959183,346098.7867489302,71299.25740676984,142186.2280541151,1.5070552e+07,1.4314262e+08,80,153
2022,国产新能源乘用车,海南省,蔚来,蔚来ES8,BEV,3099.0,161.4285714285714,224,57.59999999999999,3950076.923076923,5.67077564214913e-05,1,1,5.67077564214913e-05,30022,0.007600358318241125,0.007461195123576044,30022,0.007600358318241125,P20,B21,M02,B21M02,P20Y2022,27596,14042,432.1428571428572,520.7142857142857,78.66666666666667,526047.7939162169,31889.403475588686,2.3514774e+07,287920.4,180,170,123.364897959183,382307.8187755081,71342.11454962699,142181.2280541151,1.0761074e+07,1.470959e+08,126,153
2022,国产新能源乘用车,海南省,赛力斯,问界M5,PHEV,2691.532846715329,92.0,137,29.08,3950076.923076923,3.468286888278709e-05,1,1,3.468286888278709e-05,30022,0.007600358318241125,0.004563320231829991,30022,0.007600358318241125,P20,B78,M02,B78M02,P20Y2022,27596,14042,150.0,1499.0,2312.0,526455.2610695016,31958.83204701726,2.4844924e+07,969352.44,168,76,123.364897959183,332040.6749888259,71624.25740676984,139947.89472078177,5.681581e+06,1.4880474e+08,110,153
